text,label
"Munch's 'Scream' Is Stolen From a Crowded Museum in Oslo Edvard Munch's masterpiece, ""The Scream,"" and another painting were grabbed off the wall of a crowded museum by armed robbers.",Politics
"Hundreds Held in Russian School; 8 Killed BELSAN, Russia - More than a dozen militants wearing suicide-bomb belts seized a southern Russian school in a region bordering Chechnya on Wednesday, taking hostage about 400 people - half of them children - and threatening to blow up the building if police storm it. As many as eight people have been reported killed, one of them a school parent...",Politics
Miller Lifts Nuggets Andre Miller scores 29 points as the Nuggets sprint to a 115-102 victory over the Orlando Magic on Monday night.,Sport
"Andreychuk Back With Bolts TAMPA - The Lightning have signed captain Dave Andreychuk to a one-year contract, the Stanley Cup champions announced today. Terms were not disclosed.",Sport
"Saboteurs Attack About 20 Iraq Pipelines BASRA, Iraq - Saboteurs have attacked about 20 oil pipelines in southern Iraq, reducing exports from the key oil producing region by at least one third, a top oil official said Thursday.    The cluster of pipelines was attacked late Wednesday in Berjasiya, 20 miles southwest of the southern city of Basra, an official with the state-run South Oil Co...",Politics
"Durazo Leads Athletics by Orioles 5-4 (AP) AP - Erubiel Durazo hit three homers and drove in all five of Oakland's runs, and Mark Mulder became the majors' first 16-game winner by pitching the Athletics to a 5-4 victory over the Baltimore Orioles on Wednesday night.",Sport
Shalom to embark on visit to France Trip comes two days after Paris JCC torched by anti-Semites. Will meet senior government officials and Jewish leaders. Shalom will arrive in France only two days after a Jewish Community Center was torched in eastern Paris.,Politics
"Iraqi Forces Move Close to Najaf Shrine - Witness  NAJAF, Iraq (Reuters) - Iraqi security forces advanced to  within 400 meters (yards) of Najaf's Imam Ali shrine on  Tuesday, a Reuters witness said.",Politics
"Sachin Is Finally Out Of Champions Trophy London, Sept. 4 (NNN): Master-blaster Sachin Ramesh Tendulkar was finally ruled out of the International Cricket Council (ICC) Champions Trophy starting here on September 10.",Sport
"Miami Rallies to Beat Florida St. in OT MIAMI - Although Chris Rix's fumble overshadowed Xavier Beitia's blocked field goal, Florida State coach Bobby Bowden will remember them both. The mistakes cost his team dearly against Miami on Friday night, with the fifth-ranked Hurricanes rallying to beat the No...",Politics
"Eriksson:  #39;I will not panic. I trust the players. I think we &lt;b&gt;...&lt;/b&gt; It was not quite a rallying call in the class of Corporal Jones, but the message from Sven Goran Eriksson sounded worryingly familiar yesterday.",Sport
"Belgian makes golden comeback ATHENS, GREECE - Justine Henin-Hardenne of Belgium won the singles gold medal in tennis, beating Amelie Mauresmo of France 6-3, 6-3 in the final.",Sport
"U.S. Men Set World Record, Without Phelps ATHENS, Greece - The United States won the men's 400-meter medley relay in world-record time Saturday night, giving Michael Phelps his record eighth medal of the Athens Olympics without him getting into the pool. Aaron Peirsol, Brendan Hansen, Ian Crocker and Jason Lezak won in 3 minutes, 30.68 seconds, lowering the old mark of 3:31.54 set by the Americans at last year's world championships in Barcelona, Spain...",Politics
Buckeyes Edge Wolf Pack Kicker Mike Nugent ties a school record with five field goals and No. 9 Ohio State forces five turnovers in a 22-14 victory over N.C. State on Saturday.,Sport
"Pakistani Forces Attack Militant Hideouts; 10 Killed Up to ten people were killed in fierce fighting between Pakistani security forces and al Qaeda-linked fighters Sunday, taking the death toll to over 70 in one of the deadliest actions against the militants.",Politics
"Abortion ship sails for Portugal Pro-choice Dutch medics set sail for Portugal, where they hope to provide women with advice on abortion.",Politics
Iran rejects limits on nuclear technology Iran has rejected demands by Europe #39;s three major powers to abandon its uranium enrichment programme. Foreign Ministry spokesman Hamid Riza Asifi said on Sunday Iran had already the technology required for ,Politics
"Rout leaves Yanks #39; lead at 3 Royals gain control with 10-run 5th Against a nothing-to-lose team such as the Kansas City Royals, the Yankees #39; manager wanted his team to put down the hammer early and not let baseball #39;s second worst team believe it had a chance.",Sport
"Russia Says It Can Hit Militants Abroad (AP) AP - Russia has the right to carry out pre-emptive strikes on militant bases abroad, Russia's defense minister said Sunday, citing the school hostage crisis. He said Moscow and the United States see eye to eye on fighting terrorism.",Politics
"Gators pour it on in opener GAINESVILLE, Fla. -- Chris Leak threw for 244 yards and three touchdowns in the rain yesterday, leading No. 11 Florida to a 49-10 rout of Eastern Michigan in the Gators' delayed season opener. Ciatrick Fason rushed for 105 yards and two TDs, while DeShawn Wynn, O.J. Small, Dallas Baker, Billy Latsko, and Skyler Thornton all scored once for Florida. The ...",Sport
"Els Haunted by Major Failures  CRANS-SUR-SIERRE, Switzerland (Reuters) - World number  three Ernie Els says he feels a failure after narrowly missing  out on three of the year's four major championships.",Sport
France Pleas for Release of Journalists The French government and Muslim community in France requested the release of two French journalists being held hostage in Iraq. Al-Jazeera TV broadcast video of the hostages and disclosed the names of the ,Politics
"Our performance was 100 per cent #39; SCHINIAS, GreeceFor a few anxious moments, not knowing the colour of the Olympic medal he had just won was the best part of these Games for Canadian rowing star Barney Williams.",Sport
"Bush Campaign Trail Stops at White House (AP) AP - Enmeshed in his re-election campaign, President Bush rarely spends a full day at the White House. But even when he does, presidential politics and campaign pitches remain close at hand.",Politics
Rangers seek Champions League riches against CSKA Moscow Rangers can reduce their grim 68 million pound (\$123 million) debt by beating CSKA Moscow in Wednesday #39;s final Champions League qualifier but manager Alex McLeish ,Sport
Camara to get nod up front Celtic striker Henri Camara is set to play alongside John Hartson in the Hoops attack in tonights Champions League clash with Spanish giants Barcelona at Celtic Park.,Sport
"No. 1 USC Demolishes Colorado St. 49-0 (AP) AP - LenDale White got together with some old friends Saturday night. He had a much better time than they did, gaining 123 yards on 14 carries and scoring a career-high three touchdowns to lead No. 1 Southern California to an overpowering 49-0 victory over Colorado State.",Sport
"McMann loses in finals as US women #39;s wrestlers settle for two &lt;b&gt;...&lt;/b&gt; For five minutes, Sara McMann wrestled well enough to get a gold medal. For one final minute, she didn #39;t. That left a tearful McMann with the silver, and at least four years for the only American finalist ",Sport
Cobi Jones saves the US in injury time PANAMA CITY: Cobi Jones struck deep into injury time to secure the US a 1-1 draw against Panama in their CONCACAF region Group A World Cup qualifier on Wednesday.,Sport
Jaguar to Pull Out of Formula One  LONDON (Reuters) - Ford said on Friday its Jaguar Formula  One team would pull out of the sport at the end of the 2004  season.,Sport
"THE HOUR: When Time Isn #39;t on Israel #39;s Side Some 20 years ago, Ehud Olmert  now deputy prime minister of Israel, recently mayor of Jerusalem, back then a rising star in Israel #39;s right-wing firmament  was among the principal speakers at a United Jewish Appeal event in ...",Politics
Oprah to sit on murder trial jury US television host Oprah Winfrey is picked to sit on the jury for a murder trial in her home city of Chicago.,Politics
"Ghana votes in presidential poll Presidential elections are taking place in Ghana, which boasts political stability but much poverty.",Politics
Gerrard injury scare Steven Gerrard faces a late fitness test today after giving England boss Sven-Goran Eriksson a scare ahead of tomorrow night #39;s 2006 World Cup qualifier in Austria.,Sport
"Giambi Returns to Yankees' Lineup (AP) AP - Jason Giambi returned to the New York Yankees' lineup Tuesday night for the first time since July 23, batting sixth against the Kansas City Royals.",Sport
"Biffle Dominates at GFS Marketplace 400 Greg Biffle drove to an easy victory, pulling away from gambling teammate Mark Martin at the end of the Nascar Nextel Cup race Sunday in Michigan.",Sport
